"","YEAR","DIA_GROW","BA_GROW","NETVOL_GROW","BIO_GROW","BA_GROW_AC","NETVOL_GROW_AC","BIO_GROW_AC","DIA_GROW_SE","BA_GROW_SE","NETVOL_GROW_SE","BIO_GROW_SE","BA_GROW_AC_SE","NETVOL_GROW_AC_SE","BIO_GROW_AC_SE","nPlots_TREE","nPlots_AREA","AREA","PERIMETER","ECOMAP_200","ECOMAP_201","PROVINCE","SECTION","SUBSECTION","DOMAIN_NAM","DIVISION_N","PROVINCE_N","SECTION_NA","SUBSECTI_1","ATIntersec","Acres","Hectares","polyID"
"405",2014,0.0130963441595376,0.00103577997352741,0.0271967416327945,0.000640594383518928,2.16837968056832,56.9357039539801,1.34106845103225,13.5196661667765,6.48646826635681,12.1097789898737,11.9407315231421,9.57890272124408,11.7924355753535,11.4911349331863,23,24,633408865.706,342085.591116,1747,1799,"231","231A","231Ag","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Hills",0,156518.700566,63340.8708612,48
"406",2014,0.00485703892127167,0.000755565662950351,0.03163063897617,0.000710583751036339,1.59866237521814,66.9256358710866,1.50348747028465,47.7428431747172,13.2559559756706,15.4934099372032,14.4668625551927,16.6878217702452,16.4283418260617,16.1245136295055,22,22,602027990.916,832582.74797,1748,1801,"231","231A","231Ac","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Plains",0,148764.359215,60202.8002511,49
"407",2014,-0.00555766179256293,-0.000197183565664859,0.00296808138589256,6.25108347104018e-05,-0.597356703139646,8.99163835154701,0.189373115387211,-92.5645279044123,-152.119120788274,178.922511385982,173.612084784793,-143.739889734289,187.349822456632,182.051879241706,4,4,133518708.529,672812.62891,1750,1802,"231","231A","231Ab","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Piedmont Ridge",0,32993.2361935,13351.8889786,50
"408",2015,-0.00494991872982826,-0.000349558035090065,-0.0104017739433029,-0.0002176582471311,-1.29130986030937,-38.4254169818619,-0.804056014977956,0,NA,0,-1.5138784403698e-06,-1.25308729279779e-06,NA,NA,1,1,102326580.547,429941.553185,47,143,"211","211A","211Aa","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Aroostook Hills and Lowlands","Aroostook Hills",0,25285.4445082,10232.6563501,1
"409",2015,0.0191113585710916,0.000959459219472789,0.0172187979001879,0.000351978299124818,2.39969218798514,43.0657332474022,0.880328791060284,28.128044210381,22.8828755003986,25.9094668491294,20.2297118038929,24.0738284408798,29.8054004900668,22.9473247803687,26,26,893239567.773,491042.875571,56,154,"M211","M211A","M211Ab","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","St. John Upland",0,220724.266966,89323.941735,2
"410",2015,0.013804679703679,0.000735319605871661,0.0128545323757536,0.000290504499733428,1.73796122155262,30.3822699841785,0.686620554098705,12.532945470557,9.02424062785492,11.2267696910144,10.3352432143682,8.63212947248263,11.5738725048482,10.4364029464245,232,233,65429303742,1609035.8431,105,223,"M211","M211A","M211Ac","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Maine Central Mountains",1,1502050.13182,607858.122271,3
"411",2015,0.0173774449750933,0.000884082703760301,0.0145335456904929,0.000305275172476287,2.84568163930133,46.7805149331323,0.982618424221374,25.4156434824473,10.5424889280015,21.1503102295618,7.94343581997097,18.1586093853564,38.1475712309217,21.0089340474601,5,5,65228745.2921,481619.825375,106,226,"211","211B","211Bb","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Maine-New Brunswick Lowlands",0,16118.3787885,6522.87647189,4
"412",2015,0.0117578796143904,0.000680894955018407,0.0134500267463858,0.000274617054179052,1.77296741015134,35.0222290696239,0.715069312443447,15.4582036973514,12.7849950224294,13.2173357693015,14.9293410929529,11.0019518941625,13.1470033301993,14.9144471785135,71,71,1936680480.28,338653.742491,118,237,"211","211B","211Ba","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Central Maine Foothills",0,478564.205683,193668.06293,5
"413",2015,0.0166556883606353,0.000849867403557329,0.0172739695156186,0.000346874792011432,2.16471773747855,43.9989438947825,0.883533139179491,15.8945205571178,15.2793204167894,18.6510542064513,17.8067766833228,19.150602709767,23.1863085012767,22.1619386237353,58,58,16868893979.3,1308523.65785,131,264,"M211","M211A","M211Af","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Connecticut Lakes",1,387256.519268,156717.153211,6
"414",2015,0.010630813188625,0.000610647170148946,0.0101993475090175,0.000249842610606067,1.42353338556347,23.7765970265753,0.582430108121717,20.3549377397598,13.6486980210583,15.5243908991589,14.6194305571432,13.8302149106692,16.0566432156192,14.7025250623958,169,172,48661256882.8,1766731.4811,180,343,"M211","M211A","M211Ae","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Mahoosic Rangely Lakes",1,1117108.74387,452077.869464,8
"415",2015,0.0131981397835805,0.000896293450332375,0.0154451613744601,0.000414619044010515,2.099418077303,36.17771722462,0.971176031540752,34.5978514778197,19.7260801884984,23.2983211344671,23.7265888673372,18.1752242625808,21.9461019312571,21.8167815767787,37,37,1091778034.38,326071.117443,188,366,"M211","M211A","M211Ag","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Western Maine Foothills",0,269784.24257,109177.809471,9
"416",2015,0.00998299059149581,0.000847554484189633,0.0159808746306709,0.000487200569694199,1.98689864248391,37.4635244125278,1.14213088196724,26.7115774924107,17.4555236286661,35.6882436782537,33.5098550621236,15.251684937837,33.4576377242441,31.0801689559085,30,30,864898410.969,533518.615687,227,423,"M211","M211B","M211Ba","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Northern Piedmont",0,213720.99805,86489.8193562,10
"417",2015,0.00350591223644335,0.000511899928455302,0.00906557116105772,0.000259119547559546,1.05694354728724,18.7181056462873,0.535016159497208,118.713884308416,46.6755985164249,56.2864368673959,39.4064485997759,41.1439594847103,51.9572308623456,34.4836871864258,24,24,517488463.567,400094.240746,252,434,"M211","M211C","M211Ca","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Northern Green Mountain",0,127874.18151,51748.8452702,11
"418",2015,0.00696378466716702,0.000449063543789668,0.00733230752176399,0.000157540159955942,1.59456818283937,26.0361021122545,0.55940530033948,19.0746967107328,12.8462589703515,14.6421974469978,16.4901677549261,11.4555049866635,15.8050880618943,16.0018669780278,103,103,29490466371.9,973599.239888,310,523,"M211","M211A","M211Ad","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","White Mountains",1,677007.951605,273975.397697,13
"419",2015,0.0120536352448056,0.000832815756424717,0.0188396268466616,0.0004629276565245,1.36987768732744,30.9888282681041,0.761458056752098,12.9675800893922,8.16214770647025,7.50317618623441,10.7801811667918,12.4417977188012,12.3196296097586,15.3443306245753,27,27,685207574.065,410875.610594,318,537,"221","221A","221Al","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Sebago-Ossipee Hills and Plains",0,169318.481518,68520.7584363,14
"420",2015,-0.00198809918214051,0.000263590453056683,0.00957144017750083,0.000277871655874694,0.648064518787561,23.5323802543111,0.683176339889714,-73.9990467221237,61.0840445593839,22.0498013270039,25.3336640790005,61.5542987747494,22.2248642278603,25.4686587252381,68,68,23104910867.1,1585924.22483,371,556,"M211","M211B","M211Bb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Southern Piedmont",1,530415.768299,214651.645848,15
"421",2015,0.00746355846714657,0.00065317261478224,0.0144943068891968,0.000343566071530458,1.46113928444128,32.4235902076418,0.768553170407602,47.7694707848137,19.3415317832336,25.9090745773735,14.0371073815527,14.9444673609925,34.8794223588483,13.2315923760386,37,37,13106538800.4,897118.984336,399,574,"M211","M211B","M211Bc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Sunapee Uplands",1,300884.729118,121763.729843,16
"422",2015,0.00218020591768731,0.00033475164145511,0.00331083242222506,0.000109050589174314,0.833396243531929,8.24263412616035,0.271491876717218,116.996630191089,45.140173993444,124.51272861205,91.6219970787527,45.8483865030556,125.575807399475,92.6260128779438,104,104,25038207011.2,1030041.78755,418,587,"M211","M211C","M211Cd","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Southern Green Mountain",1,574798.140753,232612.554749,17
"423",2015,0.00276893651847919,0.000498660189474617,0.0131538202000524,0.000335277424776849,1.36230218343965,35.9352488073766,0.915952741911779,34.951464527333,20.3515503498374,19.5392396066838,21.5655667629675,20.9079772298944,19.4836680359568,19.0101180004105,98,98,30232456613.2,2026892.51544,450,633,"M211","M211C","M211Cc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Berkshire-Vermont Upland",1,694041.703701,280868.712604,18
"424",2015,0.00397915823766759,0.000693300370381582,0.0172058320411249,0.000498879743117346,1.62791890272689,40.4005253905681,1.17140535142261,87.8312198189968,25.5059227734585,22.7699587778148,23.1680979730724,25.3259584320867,23.5783665928993,23.6934598052963,79,79,32373430281.5,2146229.36379,472,647,"M211","M211C","M211Cb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Taconic Mountains",1,743191.696086,300759.008838,19
"425",2015,0.00861807755613936,0.000778428773898201,0.0160103780651213,0.000463050306923686,1.58699638033506,32.6406382820403,0.944028773911984,131.46265881446,59.3140294744141,54.5534987673979,46.2532231371344,32.0565227249776,31.6293277760224,24.9169392975405,44,44,2055133382.7,603413.81634,474,649,"221","221B","221Bb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Taconic Foothills",0,507834.508301,205513.334143,20
"426",2015,0.00400032793733963,0.000646566620716298,0.0160624384623865,0.000450235452859989,1.29351134840056,32.1342701098069,0.900734199797489,55.2441890610156,16.6747752374098,27.9371331045729,22.548681739634,17.3050972727291,28.0201519154474,22.8886356955687,129,129,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21
"427",2015,0.00524135328064785,0.00084452737700217,0.0196715855413665,0.000610883768394126,1.55627257667755,36.2502743563713,1.12572035220923,79.5886489136512,43.6986363107677,56.3249895666594,49.7272430632426,38.9386910596743,51.6849845800217,44.2996700731417,51,51,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22
"428",2015,-0.00184036568371236,-0.000547359553404866,-0.0224488563200662,-0.000691249391324696,-1.10834010196567,-45.4563504884897,-1.39970046397972,-197.193280681464,-60.4547849307262,-40.6716383126728,-34.5302526292858,-60.9710321303343,-41.1878855122809,-35.0464998288939,6,6,176703017.156,223067.482956,676,814,"211","211I","211Ia","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Catskill Mountains","Catskill Mountains",0,43664.2609704,17670.2994937,23
"429",2015,0.00963019166904417,0.000811700601679871,0.0156215217416579,0.000442587601236314,2.05555546179532,39.560035154789,1.1208114902975,32.7029225459379,14.6066756108067,14.3516621322545,13.5969770620638,15.1145987209553,16.328449311224,14.2702155510949,51,51,1884267054.78,603656.767131,717,853,"211","211F","211Fc","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Eastern Allegheny Plateau",0,465612.531295,188426.706262,24
"430",2015,-0.00616810463241116,-6.43705763209464e-05,0.00040249046841655,6.79901219153955e-06,-0.100941047155539,0.631154972879579,0.0106616943557479,-48.3154225277047,-345.618884350397,1327.71672432186,2515.63494655438,-338.207524852758,1336.19912544655,2524.45498759487,23,23,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25
"431",2015,0.00680318689629147,0.00056301849541537,0.0111269010300513,0.000325812916558419,1.18667884300695,23.4522633769832,0.686718638919706,16.8536634611844,11.7382423292016,14.6824333586197,15.2687725028508,11.0879421366889,13.9591945360636,14.7309593120201,142,142,61464507237.2,3032238.22779,762,918,"M221","M221A","M221Ac","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Ridge and Valley",1,1411030.92831,571023.957443,26
"432",2015,0.011646109489658,0.000741170712895053,0.00641801313918036,0.000202136945156543,2.05892521752549,17.8288333156783,0.56152360925155,19.5285315674343,59.5016354760495,223.11481906278,195.232330684186,56.3892057235506,198.894775385348,173.198615865758,3,3,233891213.16,207017.730059,789,954,"221","221D","221Dc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Newark",0,57795.7843329,23389.1241015,27
"433",2015,0.00488764158480155,0.000429200419957283,0.00791245930338243,0.00026312072795158,0.883284334883893,16.2836545075599,0.541496248316831,141.177136946115,92.6301610223725,109.851871415944,107.866580543222,83.4897316430798,100.125236047092,98.1499805831217,10,10,290497429.995,267681.588271,791,951,"211","211F","211Fd","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Pocono Plateau",0,71783.4781289,29049.7429488,28
"434",2015,0.0120437649880788,0.00162270974931334,0.0396419977209387,0.00108519653789978,2.69574172379925,65.8556388881683,1.80279288207693,25.2472699497562,26.2899886259524,35.2288684084773,35.0048628759314,21.4998611877139,31.5311827078241,32.2365828675595,9,9,541020981.278,379092.493115,821,990,"221","221A","221Am","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Reading Prong",0,133689.273097,54102.129344,29
"435",2015,0.0188693293555133,0.00177950728998854,0.0445440142451063,0.00107886606349435,3.40086044193627,85.1291685195642,2.06184764632747,39.4772355970947,15.5527254896584,8.82755696339474,9.90736565985828,9.55443762311778,12.3382800656015,9.0535335634769,26,26,2261728973,892052.281746,825,1003,"221","221D","221Da","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Gettysburg Piedmont Lowland",0,558885.403464,226172.898439,30
"436",2015,0.00902124869970349,0.000862258840096861,0.0154533760410626,0.000562026645673216,1.59693749773036,28.6202640308432,1.04089559128017,76.2662218522644,40.4213808411961,58.2347619388506,45.5158728708282,33.7082549633242,49.9897078091764,37.0989373317927,46,47,60960932672.1,2714816.25174,827,1004,"M221","M221A","M221Ad","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Great Valley",1,1399470.44702,566345.596647,31
"437",2015,0.00136787595712205,0.000727597150489218,0.0224917071408682,0.000740539638430956,1.75769184293292,54.3343114367049,1.78895764086404,299.774703283723,29.7636880430949,18.8424223656788,16.7449591965295,32.20395289461,23.365427216957,21.1399126575682,4,4,228434102.718,738136.562702,893,1058,"221","221D","221Db","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Piedmont Upland",0,56447.3152532,22843.418026,32
"438",2015,0.00541779445572279,0.000766609006660269,0.031200773680884,0.00071144099694079,1.47052916871515,59.8501287952554,1.36470446959522,38.505572457284,13.2116934133279,10.1313847520241,10.0680562928777,12.9438747647678,9.33577739714602,9.15002859833215,209,209,66925662633.2,4001953.55157,937,1097,"M221","M221D","M221Da","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Northern Blue Ridge Mountains",1,1536401.80517,621759.751264,33
"439",2015,0.00676681596100353,0.000769410491890611,0.0239931772271734,0.000590455960621476,1.4661522696599,45.7202645645411,1.12514497257788,29.7123315657763,13.9272096436043,21.4791453581178,24.4857044164678,14.8346176558111,23.7657840937676,26.9069319426319,135,136,80594665029.3,6080161.9395,1019,1175,"M221","M221A","M221Ab","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Great Valley of Virginia",1,1850198.9217,748748.9389,34
"440",2015,0.0136757671606282,0.00126797759974492,0.0422617128506964,0.000932563824982493,2.19750478630417,73.2428682379726,1.61620636622084,29.1796076255576,14.7037209653182,11.8164396322577,12.931390688303,14.6143256332491,10.9887378749033,11.5468907707902,63,63,35366794325.2,2508208.44375,1022,1177,"221","221D","221De","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Northern Piedmont",1,811909.878907,328568.270786,35
"441",2015,0.0225767336479907,0.00226336827895788,0.0990133094784193,0.00251938936333501,2.66153266263734,116.431408738293,2.96259214320376,56.4483343949598,25.6881953570434,4.13553886610899,5.94180837341539,34.5944630073439,64.4181972304965,66.2244667378028,2,2,73540579.7495,391677.050662,1041,1194,"221","221D","221Dd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Triassic Basins",0,18172.3514826,7354.08973076,36
"442",2015,0.00757341256772138,0.000743953227069749,0.0312494511079551,0.00074148461621958,1.53065213450811,64.2944170415082,1.52557307264025,14.6459925849345,10.479386083412,6.93394186867798,7.07010787748891,10.1440518939396,7.789979133224,7.58720038480556,207,207,67705985195.9,2552005.1041,1060,1206,"M221","M221A","M221Aa","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Ridge and Valley",1,1554315.54628,629009.18509,37
"443",2015,0.0111197899142837,0.000813775885908457,0.0321873470992165,0.000707494464028512,1.89686264207095,75.0267700445754,1.64912704041302,39.5940941841049,31.1288578587,22.2242973468946,22.5180229582456,29.9637030057861,20.9445782470341,21.4899026115017,35,35,1465417881.38,756520.343672,1135,1289,"231","231I","231Ib","Humid Temperate","Subtropical","Southeastern Mixed Forest","Central Appalachian Piedmont","Lynchburg Belt",0,362112.572613,146541.759011,38
"444",2015,0.00543248099274183,0.000821147455492872,0.0220677824868046,0.000502911459810258,2.05974382262169,55.3542221340408,1.26148935339279,35.6395732394779,24.0927327380781,15.2538348611782,18.3798718721396,17.9950856186291,7.69098692704307,11.1984928454296,7,7,203773157.609,683810.759135,1225,1359,"M221","M221C","M221Cb","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Cumberland Mountains","Eastern Coal Fields",0,50353.8357549,20377.4743617,39
"445",2015,-0.00146258651848884,0.000277634720500561,0.00954167744896824,0.00035022950414486,0.623735670460475,21.4363843622281,0.786827505540296,-120.721970945614,53.546834677729,23.9622230309224,17.8611824397196,53.5813526283487,24.0899043106647,17.943415709095,9,9,742220147.787,436121.44388,1232,1381,"M221","M221B","M221Be","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Allegheny Mountains","Western Allegheny Mountain and Valley",0,183406.661585,74222.0426347,40
"446",2015,0.00823583918000705,0.00105876427783615,0.060231699873421,0.00126109491737852,1.90324076194341,108.272850491823,2.266951484555,27.5453075720006,9.45553714026198,9.66804400849676,13.2834045254517,12.3940303941538,7.32159803754551,9.11205126207205,16,16,528512343.335,497240.891198,1391,1511,"M221","M221D","M221Db","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Central Blue Ridge Mountains",0,130598.19039,52851.2125532,41
"447",2015,0.00479253197754345,0.000607726727803112,0.0257794113047862,0.000580271228366942,1.42561373822758,60.4736985196889,1.36120824905715,21.5809558482045,10.7359860656544,8.9005822795056,9.19426067410012,10.506144177964,8.75299305436309,9.06519374981513,390,390,114899866483,3657874.60236,1465,1581,"M221","M221D","M221Dc","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Southern Blue Ridge Mountains",1,2637737.9817,1067454.68919,42
"448",2015,0.00372098321088643,0.000843846716295452,0.0323708178461273,0.000867042994081998,1.79294093946148,68.7790370447459,1.84222661573833,0,0,1.45897180920607e-06,0,1.6440178000629e-06,NA,0,1,1,47382559.6696,367672.584936,1521,1612,"221","221J","221Jc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Holston Valley",0,11708.4878439,4738.25692275,44
"449",2015,0.00225846744464087,0.000379708741750904,0.0153525183295257,0.000371009131962003,0.867921455841259,35.0921076979915,0.848036272375593,56.1532605141848,25.3579241208437,24.3534708824653,19.888760643547,25.0631815829795,24.1902733728955,19.6655210267826,257,257,80992708377.6,2246946.11489,1542,1630,"M221","M221D","M221Dd","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Metasedimentary Mountains",1,1859336.73961,752446.882611,45
"450",2015,0.00106064130638697,0.000316921961882545,0.0114982365567849,0.000281846029722526,0.712064907585325,25.834406371104,0.633255789266003,345.719617208104,64.4221894710024,35.2130730306408,40.06390595551,60.4026750495054,36.5933599832737,41.5580628199481,23,23,994803185.76,800064.186106,1589,1657,"221","221J","221Jb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Sandstone Hills",0,245821.211398,99480.3148107,46
"451",2015,0.00880065778782447,0.000844122557829941,0.0291759866204265,0.000711718281472867,1.93358528497922,66.8318336960881,1.63029406493349,19.8383214881275,9.71425138580214,9.08780494136394,10.0494302514154,12.0856577269426,12.1000914090422,13.1509906597011,23,24,633408865.706,342085.591116,1747,1799,"231","231A","231Ag","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Hills",0,156518.700566,63340.8708612,48
"452",2015,0.00707311128582303,0.000950431813446102,0.0403214182749106,0.000926127876948481,1.97483746427934,83.781125900503,1.92433797168456,25.8759513171449,9.33930791698462,16.7294452393487,18.3924150625027,12.0175031743495,14.6091793868318,15.2501512377857,22,22,602027990.916,832582.74797,1748,1801,"231","231A","231Ac","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Plains",0,148764.359215,60202.8002511,49
"453",2015,0.00254037211783758,0.000360809544193591,0.0183979032994972,0.00039600027219922,0.998958101921332,50.9374955711727,1.09638917994978,399.27404701458,188.813403777103,93.9639493905184,93.4531755956575,183.522531934582,88.2500318164105,87.6888444011799,3,3,133518708.529,672812.62891,1750,1802,"231","231A","231Ab","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Piedmont Ridge",0,32993.2361935,13351.8889786,50
"454",2016,-0.00494991872982826,-0.000349558035090065,-0.0104017739433029,-0.0002176582471311,-1.29130986030937,-38.4254169818619,-0.804056014977956,0,0,0,0,0,0,NA,1,1,102326580.547,429941.553185,47,143,"211","211A","211Aa","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Aroostook Hills and Lowlands","Aroostook Hills",0,25285.4445082,10232.6563501,1
"455",2016,0.0278452519138139,0.00127746368154318,0.023434548857989,0.000467686961951973,3.29793808276729,60.4993255368882,1.2073945153352,24.0169186491183,16.3991196652227,13.2120408077924,10.9117491151952,17.2373454213456,16.0519562848443,13.2709750952894,25,25,893239567.773,491042.875571,56,154,"M211","M211A","M211Ab","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","St. John Upland",0,220724.266966,89323.941735,2
"456",2016,0.0148260685743856,0.000746940153395304,0.0139921021072042,0.000291700980386716,1.96210368281603,36.7552272428897,0.766256259348424,12.0790833628891,9.36610971534159,10.1250383934322,9.30461199412119,11.6232424065648,12.943822349784,11.3201405830172,231,232,65429303742,1609035.8431,105,223,"M211","M211A","M211Ac","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Maine Central Mountains",1,1502050.13182,607858.122271,3
"457",2016,0.0208022388914106,0.00106316983225624,0.0166204057144015,0.000354808397034845,1.93496575033817,30.2490861181064,0.645750166497713,32.3451116519653,26.7108292624623,22.6126649004088,21.6059606643442,43.9032789690863,58.0571976304365,48.9482473460183,5,5,65228745.2921,481619.825375,106,226,"211","211B","211Bb","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Maine-New Brunswick Lowlands",0,16118.3787885,6522.87647189,4
"458",2016,0.00981566444889303,0.000631830483838705,0.0119233920178157,0.000264047796307792,1.70586242401911,32.1916509733227,0.712895666460911,13.0351243748214,7.70637045817674,10.5162297836419,13.9399236067573,9.69962043651072,9.23583212211629,12.7569783452461,72,72,1936680480.28,338653.742491,118,237,"211","211B","211Ba","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Central Maine Foothills",0,478564.205683,193668.06293,5
"459",2016,0.0148785102715261,0.000690623752053795,0.0126036224328106,0.000235518054123882,1.73297963255426,31.6262232619585,0.590984584126652,15.1083252071102,19.5986325417585,23.362915134052,24.939099492671,24.2576740786405,28.5731682023462,29.3304510492239,59,59,16868893979.3,1308523.65785,131,264,"M211","M211A","M211Af","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Connecticut Lakes",1,387256.519268,156717.153211,6
"460",2016,0.0128558383975243,0.000726168397179165,0.0130578735192455,0.000307414032306321,1.79142909552812,32.2132643598523,0.75837842019348,17.0461758835631,10.9277750060864,10.0990842338938,10.9519970232101,11.8396098884093,11.6240368911939,10.2477906221587,168,172,48661256882.8,1766731.4811,180,343,"M211","M211A","M211Ae","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Mahoosic Rangely Lakes",1,1117108.74387,452077.869464,8
"461",2016,0.010121166509963,0.000743154527098967,0.0122800009581282,0.000304486003304207,1.87496748162387,30.982254203148,0.76821351951339,24.8868768857431,18.5946406546506,32.5423792418518,30.7304080187744,16.7154851968679,30.3269931539902,28.4555638539334,37,37,1091778034.38,326071.117443,188,366,"M211","M211A","M211Ag","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Western Maine Foothills",0,269784.24257,109177.809471,9
"462",2016,0.00613727440722105,0.000604526094595305,0.0128379682559484,0.000359123906854045,1.34276461858469,28.5155094258437,0.797680828210292,39.585329024261,23.155375595566,33.251508135083,36.0462145578586,22.382149969748,32.8761441670001,35.1775180116148,30,30,864898410.969,533518.615687,227,423,"M211","M211B","M211Ba","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Northern Piedmont",0,213720.99805,86489.8193562,10
"463",2016,0.00667570557915021,0.000517677659459382,0.00924323519071208,0.000267244095300824,1.06797567638988,19.0689132019729,0.551328009283144,49.6492245058312,42.6295226040207,59.0078687376486,54.6680424203661,45.2091704611975,61.9510005635655,57.7947114463784,25,25,517488463.567,400094.240746,252,434,"M211","M211C","M211Ca","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Northern Green Mountain",0,127874.18151,51748.8452702,11
